"","cve_mun","Agave","Aguacate","Arroz palay","Avena forrajera en verde","Cacao","Canola","Cebada grano","Chile verde","Frambuesa","Fresa","Frijol","Girasol","Higuerilla","Jatropha","Mango","Manzana","Naranja","Nuez","Palma africana o de aceite","Papaya","Sorgo grano","Soya","Tomate rojo (jitomate)","Toronja (pomelo)","Trigo grano","Uva","Vainilla","Zarzamora"
"1998","29052",,,,300,,,380,,,,,,,,,,,,,,,,,,450,,,
"1999","29053",,,,6,,,,,,,7,,,,,,,,,,,,,,,,,
"2000","29054",,,,9,,,,,,,9,,,,,,,,,,,,,,,,,
"2001","29055",,,,16,,,310,,,,14,,,,,,,,,,,,,,24,,,
"2002","29056",,,,16,,,,,,,53,,,,,,,,,,,,,,,,,
"2003","29057",,,,64,,,,,,,49,,,,,,,,,,,,,,,,,
"2004","29058",,,,,,,,,,,7,,,,,,,,,,,,,,,,,
"2005","29059",,,,,,,,,,,5,,,,,,,,,,,,,,,,,
"2006","29060",,,,3,,,,,,,5,,,,,,,,,,,,,,,,,
"2007","30003",,,,,,,,39,,,283,,,,114,,45,,1418,15,300,,,,,,,
"2008","30004",,,,,,,,57,,,118.25,,,,4037,,,,,62,,,155,,,,,
"2009","30005",,,,,,,,,,,19.5,,,,20,,,,,,,,,,,,,
"2010","30006",,,,75,,,,4,,,722,,,,,,,,,,,,31,,,,,
"2011","30007",,,,,,,,10,,,66,,,,9,,,,,30,,,,,,,,
"2012","30008",,52,,,,,,,,,281,,,,,,,,,,,,,,,,,
"2013","30009",,,,,,,,146,,,153,,,,764,,,,,,,,237.5,,,,,
"2014","30010",,151,,,,,,,,,60,,,,,200,,,,,,,,,72,,,
"2015","30011",,,93,,,,,,,,105,,,,7,,,,,,,,,,,,,
"2016","30012",,,,,,,,,,,14.5,,,,20,,,,,,,,,,,,,
"2017","30013",,,,,,,,,,,140,,,,,,216,,,,,,,15,,,,
"2018","30014",,,,,,,,,,,21,,,,,,,,,,,,,,,,,
"2019","30015",,,,,,,,,,,94,,,,,,60,,,,,,,,,,,
"2020","30016",,,,,,,,,,,11.25,,,,43,,,,,,,,,,,,,
"2021","30017",,,,,,,,,,,12,,,,150,,,,,15,,,,,,,,
"2022","30018",,,,,,,,,,,6,,,,,,,,,,,,,,,,,
"2023","30019",,,,,,,,,,,56,,,,,11,,,,,,,,,,,,
"2024","30020",,,,,,,,,,,93,,,,,13,,,,,,,,,,,,
"2025","30021",,,,,,,,,,,14,,,,10,,,,,,,,,,,,,
"2026","30022",,,,,,,,,,,110,,,,,,,,,,,,7,,,,,
"2027","30023",10,91,,,,,,,,,390,,,,,,4355,,,,,,,145,,,2,
"2028","30024",,7,,,,,,,,,186,,,,345,,,,,19,,,,,,,,
"2029","30025",,5,,93,,,,,,,131,,,,,5,,,,,,,,,80,,,
"2030","30027",,,,,,,,,,,1300,,,,,,3880,,,,,,,,,,,
"2031","30029",,70,,,,,,,,,290,,,,,,,,,,,,,,,,,
"2032","30030",,,,,,,,,,,61.5,,,,,,,,,,,,,,,,,
"2033","30031",,,,,,,,,,,38,,,,61,,,,,,,,,,,,,
"2034","30032",,,,,,,,240,,,116,,,,,,80,,,,,,,,,,,
"2035","30033",,,,,,,,370,,,126,,,,,,3278,,,,,,,823,,,130,
"2036","30034",,,,,,,,,,,,,,,,,35,,,,,,,,,,,
"2037","30035",,,,,,,,,,,28,,,,,,29,,,,,,,,,,,
"2038","30037",,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,
"2039","30038",,,,,,,,,,,13,,,,39,,10,,,,,,,,,,,3
"2040","30039",,,,,,,,,,,51,,,,,,20,,,,,,,,,,,
"2041","30040",,,,,,,,,,,46,,,,,,1261,,,,,,,,,,15,
"2042","30041",,,,,,,,,,,26,,,,,,,,,,,,,,,,,
"2043","30042",,,,,,,,18,,,44,,,,,,18,,,,,,,,,,6,
"2044","30043",,,,,,,,23,,,435,,,,,,,,,,,,,,,,,
"2045","30044",,,,,,,,,,,141,,,,,,,,,,,,,,,,,
"2046","30045",,,420,,,,,,,,24,,,,40,,,,,,300,,,,,,,
"2047","30046",,,,,,,,,,,10,,,,,,,,,,,,,,,,,
"2048","30047",,105,,,,,,,,,714,,,,,,,,,,,,,,,,,
"2049","30048",,,,,,,,,,,46,,,,,,24,,92,,,,,,,,,
"2050","30049",,,,,,,,38,,,591,,,,654,,17,,,743,35,,,62,,,,
"2051","30050",,,,,,,,9,,,4,,,,,,244,,,,,,,,,,,
"2052","30051",,,,,,,,10,,,5,,,,,,130,,,,,,,,,,,
"2053","30052",,,,,,,,,,,27,,,,,,40,,,,,,,,,,,
"2054","30053",,,,,,,,,,,34,,,,181,,,,,,,,,,,,,
"2055","30054",,,,,,,,,,,29,,,,280,,,,,,,,,,,,,
"2056","30055",,,,,,,,45,,,132,,,,,,205,,,26,,,50,,,,,
"2057","30056",,,,,,,,,,,127,,,,,,40,,,,,,,,,,,
"2058","30057",,,,,,,,,,,45,,,,,,,,,,,,,,,,,
"2059","30058",,,,,,,,,,,3400,,,,,,8050,,,,,,,,,,,
"2060","30059",,,,,,,,,,,64,,,,,,79,,383,10,,,,,,,,
"2061","30060",,,,,,,,,,,95,,,,,,316,,,,,,,,,,,
"2062","30061",,,,,,,,255,,,510,,,,,,40.5,,,,,,,,,,,
"2063","30062",,,,,,,,,,,105,,,,,,,,,,,,,,,,,
"2064","30063",,,,,,,,,,,120,,,,,,191,,,,,,,,,,,
"2065","30064",,,,,,,,6,,,3,,,,,,70,,,,,,,,,,,
"2066","30065",,,,,,,,55,,,53,,,,1245,,12,,,62,,,455,,,,,
"2067","30066",,,,,,,,15,,,6,,,,,,1038,,,,,,,50,,,,
"2068","30067",,,,,,,,,,,3,,,,,,,,,,,,,,,,,
"2069","30068",,,,,,,,,,,7,,,,,,,,,,,,,,,,,
"2070","30069",,,,,,,,13,,,128,,,,,,8155,,,65,,,,417,,,77,
"2071","30070",,,,,,,,,,,217,,,,,,945,,94,,,,,,,,,
"2072","30071",,84,,,,,,,,,166,,,,,,,,,,,,,,,,,
"2073","30072",,,,,,,345,,,,143,,,,,27,,,,,,,,,,,,
"2074","30073",,,,,,,,58,,,939,,,,35,,100,,512,10,,,,,,,,
"2075","30074",,,,,,,,,,,9,,,,,,,,,,,,,,,,,
"2076","30075",,,,,,,,,,,455,,,,50,,,,,11,,,,,,,,
"2077","30076",,,,,,,,95,,,342,,,,,,,,,,,,,,,,,
"2078","30077",,,,,,,,359,,,222,,,,,,60,,,100,124,,,,,,,
"2079","30078",,,,,,,,15,,,234,,,,,,190,,,,,,,,,,,
"2080","30079",,35,,,,,,,,,95,,,,,,,,,,,,,,,,,
"2081","30080",,48,,,,,,,,,110,,,,,,,,,,,,,,,,,
"2082","30081",,,,,,,,,,,46,,,,,,,,,,,,,,,,,
"2083","30082",,,,,,,,,,,63,,,,,,310,,,,,,,,,,,
"2084","30083",,,,,,,,,,,1200,,,,,,3600,,,,,,,,,,,
"2085","30084",,,,,,,,,,,30,,,,8,,,,,,,,,,,,,
"2086","30085",,,,,,,,,,,191,,,,,,,,,,,,,,,,,
"2087","30086",,,,490,,,59,,,,688,,,,,390,,,,,,,,,133,,,
"2088","30087",,,,,,,,,,,7,,,,,,,,,,,,,,,,,
"2089","30088",,,,,,,,,,,8,,,,900,,,,,,,,,,,,,
"2090","30089",,,,,,,,105,,,187,,,,,,430,,389.5,,470,,,,,,,
"2091","30090",,,,,,,,26,,,168,,,,341,,,,,87,25,,,,,,,
"2092","30091",,,,,,,,,,,47,,,,,,1411,,43,,258,,,,,,,
"2093","30092",,40,,,,,,,,,60,,,,,,16,,,,,,,,,,,
"2094","30094",,,,,,,,464,,,170,,,,,,150,,,,,,,,,,,
"2095","30095",,,,,,,,16,,,57,,,,,,,,,,,,,,,,5,
"2096","30098",,,,,,,,,,,33,,,,,,,,,,,,,,,,,
"2097","30099",,,,,,,,13,,4,325,,,,,,,,,,,,5,,,,,
"2098","30100",,,,,,,,37,,,325,,,,479,,63,,,127,38,,62,166,,,,
"2099","30101",,,,135,,,,,,,160,,,,,,,,,,,,,,,,,
"2100","30102",,,,,,,,,,,60,,,,,,9696,,,,,,,2270,,,,
"2101","30103",,,,,,,,,,,3,,,,,,,,,,,,,,,,,
"2102","30104",,,,,,,,16,,,350,,,,77,,103,,1410,40,,,,,,,,
"2103","30105",,,,,,,,31,,,190,,,,419,,,,,59,,,,197,,,,
"2104","30107",,,,,,,,,,,154,,,,,,,,,,,,,,,,,
"2105","30108",,,,,,,,,,,428,,,,,,167,,88,,,,,,,,,
"2106","30109",,,,,,,,18,,,145,,,,,,3846,,,17,,,,138,,,17,
"2107","30110",,,,,,,,,,,58,,,,,,,,,,,,,,,,,
"2108","30111",,,,,,,,,,,62,,,,,,124,,,,,,,,,,,
"2109","30112",,,,,,,,,,,52,,,,,,,,,,,,,,,,,
"2110","30113",,,,,,,,,,,26,,,,,,,,,,,,,,,,,
"2111","30114",,,,,,,,30,,,95,,,,,,808,,,40,,,,103,,,3,
"2112","30115",,,,60,,,,,,,161,,,,,,,,,,,,,,,,,
"2113","30116",,,,,,,,,,,,,,,,,25,,,,,,,,,,,
"2114","30117",,,,,,,,,,,58,,,,16,,25,,,,,,,,,,,
"2115","30118",,,,,,,,,,,11,,,,,,,,,,,,,,,,,
"2116","30119",,,10.5,,,,,,,,10.5,,,,30,,,,,,10.5,,,,,,,
"2117","30120",,,,,,,,,,,,,,,,,12,,,,,,,,,,,
"2118","30121",,,,,,,,,,,41,,,,,,120,,,,53,,,,,,,
"2119","30122",,,,,,,,,,,126,,,,25,,16,,239,30,,,,,,,,
"2120","30123",,,,,,,,,,,150,,,,,,3000,,,,6315,15600,,,,,,
"2121","30124",,,,,,,,608,,,110,,,,,,15290,,,80,,,,471,,,344,
"2122","30125",,,,,,,,,,,55.5,,,,37,,,,,,,,,,,,,
"2123","30126",,,,,,,,21.5,,,17.5,,,,1675,,,,,60,,,8,802,,,,
"2124","30127",,,,55,,,,,,,260,,,,,,,,,,,,,,,,,
"2125","30128",,,,543,,,,,,,1285,,,,,23,,,,,,,,,278,,,
"2126","30129",,,,,,,,79,,,304,,,,,,295,,,32,,,,,,,,
"2127","30130",,,,,,,,356,,,300,,,,90,,160,,,,25,,,,,,,
"2128","30132",,,,112,,,,,,,,,,,,27,,,,,,,,,,,,
"2129","30133",,,,,,,,14,,,50,,,,,,,,,,,,14,,,,,
"2130","30134",,,,,,,,123.5,,,7,,,,1245,,,,,43,,,,,,,,
"2131","30135",,,,,,,,,,,21,,,,,,,,,,,,,,,,,
"2132","30137",,4,,,,,,,,,32,,,,,,,,,,,,,,,,,
"2133","30140",,,,,,,,,,,29,,,,,,,,,,,,,,,,,
"2134","30141",,,,,,,,41,,,373,,,,785,,40,,,15,,,70,,,,,
"2135","30142",,,,,,,,99,,,89,,,,22,,123,,373.5,,55,,,,,,,
"2136","30143",,,,,,,,,,,306,,,,84,,250,,,,,,45,,,,,
"2137","30144",,,,,,,,30,,,46,,,,20,,43.5,,221.5,,692,,,,,,,
"2138","30145",,,,,,,,,,,64,,,,,,156.5,,558,30,,,,,,,,
"2139","30147",,,,,,,,,,,118,,,,,,,,,,,,,,,,,
"2140","30148",,,,,,,,60,,,123,,,,832,,15,,,202,23,,,,,,,
"2141","30149",,,,,,,,,,,1056,,,,7,,45,,819,30,,,,,,,,
"2142","30150",,,,,,,,,,,132,,,,,,120,,,,,,,,,,,
"2143","30151",,,,,,,,35,,,175,,,,,,2575,,,,,,,13,,,,
"2144","30152",,,,,,,,29,,,80,,,,,,90,,,,32,,37,,,,,
"2145","30153",,,,,,,,,,,90,,,,,,92,,,,,,,,,,,
"2146","30154",,,,,,,,,,,160,,,,,,196,,,,,,,40,,,,
"2147","30155",,,,,,,,324,,,682,,,,,,867,,,32,,,25,,,,,
"2148","30156",,,,,,,,,,,202,,,,,,,,,,,,,,,,,
"2149","30157",,,,,,,,,,,56,,,,,,10411,,,,,,,64,,,12,
"2150","30158",,,,,,,,53,,,247,,,,,,6768,,,,,,,407,,,65,
"2151","30159",,6,,,,,,,,,97,,,,,17,,,,,,,,,,,,
"2152","30160",,,,,,,,,,,99,,,,,,43762.5,,,,,,,653.75,,,,
"2153","30161",,,,,,,,,,,243,,,,,,,,,,120,,,8,,,,
"2154","30162",,,,,,,,,,,,,,,105,,,,,,,,,,,,,
"2155","30164",,,,,,,,,,,,,,,100,,15,,,,,,,,,,,
"2156","30165",,,,,,,,,,,17,,,,,,,,,,,,,,,,,
"2157","30166",,,,,,,,,,,47,,,,,,,,,,,,,,,,,
"2158","30167",,,,,,,,,,,,,,,,,969.5,,,,,,,18,,,,
"2159","30168",,,,,,,,,,,83,,,,,,,,,,,,,,,,,
"2160","30169",,,,,,,,306,,,222,,,,560,,303,,,,24,,,,,,,
"2161","30170",,,,,,,,,,,53,,,,,,,,,,,,,,,,,
"2162","30171",,7,,,,,,,,,43,,,,,,,,,,,,,,,,,
"2163","30172",,,,,,,,,,,258,,,,,,108,,433,20,264,,,,,,,
"2164","30173",,,,,,,,,,,215,,,,,,150,,,,,,,,,,,
"2165","30174",,,1010,,,,,8.5,,,647,,,,1132,,,,,501,280,,,11,,,,
"2166","30175",,,,,,,,,,,80,,,,,,13958,,,,,,,125,,,38,
"2167","30176",,,150,,,,,,,,26,,,,60,,,,,,150,,,,,,,
"2168","30178",,,,,,,,,,,31,,,,10,,,,,,700,,,,,,,
"2169","30180",,,,,,,,,,,575,,,,,,670,,,,,,,,,,,
"2170","30181",,,810,,,,,82,,,725,,,,49,,,,,525,8,,,88,,,,
"2171","30182",,,,,,,,,,,45,,,,,,,,,,,,,,,,,
"2172","30183",,,,,,,,,,,54,,,,,,1981,,,,,,,388,,,1.5,
"2173","30184",,7,,,,,,,,,55,,,,,12,,,,,,,,,,,,
"2174","30185",,,,,,,,,,,7,,,,,,,,,,,,,,,,,
"2175","30186",,4,,,,,,,,,,,,,,,,,,,,,,,,,,
"2176","30188",,,,,,,,,,,42,,,,,,,,,,,,,,,,,
"2177","30189",,,,,,,,150,,,462,,,,,,5432,,,,,,,174,,,59,
"2178","30190",,,,,,,,,,,9,,,,30,,,,,,,,,,,,,
"2179","30191",,,,,,,,,,,18,,,,95,,,,,,,,,,,,,
"2180","30192",,,,,,,,24,,,60,,,,,,172,,,50,,,,22,,,,
"2181","30193",,,,,,,,,,,72,,,,24,,8,,,,20,,,,,,,
"2182","30194",,,,31,,,20,,,,19,,,,,14,,,,,,,,,51,,,
"2183","30195",,,,,,,,,,,221,,,,,,,,,,,,,,,,,
"2184","30196",,,,,,,,,,,40,,,,186,,,,,,,,,,,,,
"2185","30197",,,,,,,,14,,,47,,,,,,16,,,,,,5,,,,,
"2186","30198",,,,,,,,,,,97,,,,,75,,,,,,,,,,,,
"2187","30199",,,,,,,,,,,9,,,,,,6,,17,,,,,,,,,
"2188","30201",,5,,,,,,,,,457,,,,11,,10,,,,,,,,,,,
"2189","30202",,,,,,,,106,,,399,,,,,,,,,,,,,,,,,
"2190","30203",,,,,,,,,,,4,,,,,,,,,,,,,,,,,
"2191","30204",,,,,,,,,,,39,,,,,,18,,,,,,,,,,,
"2192","30205",,,,,,,,,,,120,,,,,,20,,,,38,,,,,,,
"2193","30206",,,,,,,,,,,28,,,,,,,,,,,,,,,,,
"2194","30207",,,1241,,,,,,,,25.5,,,,20,,,,,,102,,,,,,,
"2195","30208",,,,,,,,,,,20.5,,,,30,,,,,,,,,,,,,
"2196","30209",,,,,,,,517,,,362,,,,,,997,,,,,,,,,,,
"2197","30210",,,,,,,,,,,317,,,,10,,10,,74,20,,,,,,,,
"2198","30211",,,,,,,,,,,50,,,,,,4575,,,,,,,225,,,24,
"2199","30212",,,,,,,,200,,,203,,,,70,,10,,,,,,,,,,,
"2200","31001",,,,,,,,,,,,,,,,,8.9,,,,,,,,,,,
"2201","31002",,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,
"2202","31003",,82,,,,,,13,,,,,,,0.5,,1778.17,,,,,,3,31.5,,,,
"2203","31004",,,,,,,,2,,,,,,,,,,,,,,,1,,,,,
"2204","31006",,,,,,,,8.5,,,18,,,,,,,,,,,,2.5,,,,,
"2205","31008",,0.35,,,,,,2,,,15.2,,,,,,0.8,,,,,,2,,,,,
"2206","31009",,,,,,,,1,,,,,,,,,,,,3,,,1,,,,,
"2207","31010",,1,,,,,,7,,,,,,,,,20.2,,,3.5,,,,,,,,
"2208","31012",,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,
"2209","31013",,,,,,,,0.2,,,,,,,,,,,,,,,0.5,,,,,
"2210","31014",,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
"2211","31016",,,,,,,,,,,,,,,,,4,,,,,,,,,,,
"2212","31017",,,,,,,,2,,,,,,,,,,,,,,,1.5,,,,,
"2213","31018",,,,,,,,,,,,,,,,,195,,,,,,,,,,,
"2214","31019",,,,,,,,25,,,,,,,,,,,,,,,3,,,,,
"2215","31020",,,,,,,,3.2,,,,,,,,,,,,,,,0.9,,,,,
"2216","31021",,,,,,,,20,,,,,,,,,,,,,,,2,,,,,
"2217","31022",,,,,,,,8,,,,,,,,,,,,,,,9,,,,,
"2218","31023",,,,,,,,,,,,,,,,,43.71,,,,,,,,,,,
"2219","31024",,,,,,,,,,,,,,,,,32,,,,,,,,,,,
"2220","31025",,39.5,,,,,,8.8,,,,,,,,,1476,,,,,,2,22,,,,
"2221","31026",,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,
"2222","31027",,,,,,,,3.3,,,,,,,,,30,,,10,,,2,,,,,
"2223","31029",,,,,,,,6.3,,,,,,,,,,,,33,,,3,,,,,
"2224","31031",,,,,,,,,,,,,,,,,,,,2,,,,,,,,
"2225","31032",,,,,,,,2.2,,,10,,,,,,37,,,8,,,5,,,,,
"2226","31033",,,,,,,,24.94,,,2.6,,,,,,101.2,,,,,,,,,,,
"2227","31038",,,,,,,,,,,,,,,4.38,,130,,,,,,4,17.09,,,,
"2228","31039",,,,,,,,0.6,,,,,,,,,,,,,,,1,,,,,
"2229","31041",,,,,,,,2.5,,,,,,,,,,,,,,,4.5,,,,,
"2230","31043",,,,,,,,1.85,,,,,,,,,,,,,,,1,,,,,
"2231","31044",,,,,,,,,,,,,,,,,178.5,,,,,,,4.42,,,,
"2232","31046",,,,,,,,,,,,,,,,,3,,,,,,,,,,,
"2233","31047",,27.5,,,,,,11,,,,,,,0.5,,790.5,,,,,,2.5,10,,,,
"2234","31048",,,,,,,,,,,,,,,,,19.5,,,4.23,,,,,,,,
"2235","31050",,4.7,,,,,,4.5,,,,,,,4.7,,19.75,,,,,,4.5,,,,,
"2236","31051",,,,,,,,1.1,,,,,,,,,,,,,,,1,,,,,
"2237","31052",,,,,,,,4.3,,,,,,,,,,,,,,,0.4,,,,,
"2238","31053",,17.57,,,,,,,,,,,,,7.4,,529.56,,,1.74,,,,12.72,,,,
"2239","31054",,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"2240","31055",,,,,,,,,,,,,,,,,5,,,,,,,,,,,
"2241","31056",,139,,,,,,28.5,,,,,,,5,,2028,,,2,,710,13.5,,,,,
"2242","31057",,,,,,,,7.59,,,14,,,,,,,,,,,,,4,,,,
"2243","31058",,,,,,,,20,,,,,,,5,,172,,,,,,1,4,,,,
"2244","31059",,,,,,,,0.4,,,,,,,,,3.9,,,,,,,,,,,
"2245","31061",,,,,,,,,,,1,,,,,,,,,,,,,,,,,
"2246","31062",,12,,,,,,8,,,,,,,,,732,,,,,,1.5,9,,,,
"2247","31063",,,,,,,,,,,,,,,,,582.5,,,,,,,,,,,
"2248","31065",,,,,,,,,,,5.5,,,,,,,,,,,,0.5,,,,,
"2249","31066",,,,,,,,,,,,,,,,,11.5,,,,,,,,,,,
"2250","31067",,,,,,,,,,,,,,,,,,,,,,,,1,,,,
"2251","31068",,,,,,,,1,,,,,,,,,4,,,,,,1,,,,,
"2252","31069",,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,
"2253","31070",,1,,,,,,,,,6,,,,,,2,,,,,,0.5,1,,,,
"2254","31072",,,,,,,,,,,,,,,,,,,,1,,,,,,,,
"2255","31075",,,,,,,,,,,,,,,,,19,,,2.5,,,,,,,,
"2256","31079",,32,,,,,,5,,,,,,,12,,1106,,,,135.92,5144,,12,,,,
"2257","31080",,,,,,,,,,,,,,,,,3,,,,,,,,,,,
"2258","31081",,,,,,,,4,,,,,,,,,,,,,,,1,,,,,
"2259","31082",,,,,,,,0.8,,,,,,,,,20,,,,,,2,,,,,
"2260","31084",,,,,,,,,,,,,,,,,9,,,4,,,,,,,,
"2261","31085",,,,,,,,8,,,71.5,,,,,,0.25,,,77,,,7,,,,,
"2262","31086",,,,,,,,,,,,,,,,,,,,10,,,,,,,,
"2263","31087",,0.5,,,,,,0.35,,,,,,,,,6.36,,,,,,,,,,,
"2264","31088",,,,,,,,0.5,,,,,,,,,,,,,,,3.5,,,,,
"2265","31089",,86,,,,,,13.7,,,,,,,1.5,,1314,,,,,,5.5,24.5,,,,
"2266","31090",,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,
"2267","31091",,,,,,,,10,,,,,,,,,,,,,,,1.5,,,,,
"2268","31092",,,,,,,,8,,,,,,,,,,,,,,,,,,,,
"2269","31093",,,,,,,,0.5,,,,,,,,,,,,,,,1,,,,,
"2270","31094",,,,,,,,,,,,,,,,,9,,,4,,,,,,,,
"2271","31095",,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,
"2272","31096",,1.14,,,,,,19.75,,,357.5,,,,2.08,,29.7,,,69,,3730,36.99,1.22,,,,
"2273","31097",,,,,,,,,,,9,,,,,,,,,,,,,,,,,
"2274","31098",,10,,,,,,1,,,,,,,50,,193,,,30,,50,,5,,,,
"2275","31099",,,,,,,,1,,,,,,,,,,,,,,,1,,,,,
"2276","31100",,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,
"2277","31101",,12.45,,,,,,0.5,,,,,,,12.45,,67.2,,,,,,2,,,,,
"2278","31102",,,,,,,,18,,,,,,,,,,,,,,,3,,,,,
"2279","31103",,,,,,,,,,,,,,,,,3,,,,,,,,,,,
"2280","31104",,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,
"2281","31106",,,,,,,,2,,,,,,,,,,,,3,,,1,,,,,
"2282","32001",72,4,,112,,,,1,,,3,,,,1,,,,,,79,,264.5,,,,,
"2283","32002",11,,,33,,,,,,,126,,,,,,,,,,14,,,,,,,
"2284","32003",,,,250,,,,,,,5,,,,,,,,,,,,,,,,,
"2285","32004",,,,60,,,,,,,10,,,,,,,,,,,,,,,,,
"2286","32005",,,,1779,,,562,,,,14735,100,,,,4,,,,,,,,,10,,,
"2287","32006",,,,1285,,,,152,,,10767,,,,,,,,,,,,,,,,,
"2288","32007",,,,62,,,,,,,376,,,,,,,,,,,,,,,,,
"2289","32008",,,,345,,,,,,,326,,,,,,,,,,,,5,,,291,,
"2290","32009",,,,4989,,,692,,,,2400,,,,,,,,,,,,,,50,,,
"2291","32010",,,,13840,,,1520,7346,,25,78152,919,,,,68,,60,,,,,1239,,600,831,,
"2292","32011",280,,,,,,,,,,10,,,,,,,,,,,,,,,,,
"2293","32012",,,,1469,,,15,,,,848,,,,,15,,12,,,,,,,,,,
"2294","32013",,,,330,,,290,,,,9140,,,,,,,,,,,,,,,,,
"2295","32014",,,,2220,,,549,65,,,38000,,,,,,,,,,,,,,,,,
"2296","32015",,,,218,,,,,,,,,,,,,,,,,,,,,,,,
"2297","32016",,,,340,,,,,,,9461,,,,,,,,,,,,1.5,,,32.5,,
"2298","32017",,,,1760,,,1700,7,,,23011,717,,,,,,,,,,,25,,1108,20,,
"2299","32018",96,,,59,,,,6,,,14,,,,,,,,,,23,,39,,,,,
"2300","32019",69,2,,432,,,,8,,,7,,,,,,,16,,,82,,401.7,,,20,,
"2301","32020",,10,,4266,,,60,,,,6451,28,,,,414,,12,,,,,16.5,,26,,,
"2302","32021",,,,1020,,,,,,,1250,,,,,,,,,,,,,,,,,
"2303","32022",,,,629,,,320,174,,,24653,,,,,2,,,,,,,,,,,,
"2304","32023",147,6,,116,,,,,,,12.5,,,,,,,,,,10,,2.64,,,,,
"2305","32024",,,,613,,,,,,,5981,,,,,,,,,,,,198,,,5,,
"2306","32025",,,,573,,,,,,,1175.5,,,,,,,,,,,,27,,,664,,
"2307","32026",,,,435,,,,,,,1898,,,,,,,,,,,,,,,,,
"2308","32027",,,,28,,,,,,,176,,,,,,,,,,,,,,,,,
"2309","32028",121,5,,5,,,,,,,8,,,,7,,,,,,9,,,,,,,
"2310","32029",,,,1476,,,2244,197,,,49592,,,,,,,18,,,,,1,,33,,,
"2311","32030",,,,63,,,,,,,,,,,,,,,,,,,,,16,,,
"2312","32031",,,,1061,,,,,,,4,,,,,12,,,,,,,,,,,,
"2313","32032",,,,200,,,3005,,,,6261,,,,,,,,,,,,,,640,,,
"2314","32033",19,9,,20,,,,,,,10.5,,,,30,,,,,,35,,,,,,,
"2315","32034",34,2,,463,,,,,,,167,,,,,5,,,,,24,,0.02,,,,,
"2316","32035",,,,654,,,,,,,2424,,,,,,,,,,,,45,,,311.5,,
"2317","32036",,,,2355,,,,,,,9486,,,,,,,,,,,,51.5,,,907.95,,
"2318","32037",,,,240,,,1000,,,,16702,72,,,,,,,,,,,99,,256,,,
"2319","32038",,,,4480,,,4800,,,,48399,,,,,,,,,,,,,,2900,,,
"2320","32039",,,,1814,,,1814,249,,,71585,,,,,7,,4,,,,,1,,376,,,
"2321","32040",,,,698,,,60,200,,,26010,,,,,9,,,,,,,,,39,,,
"2322","32041",,,,228,,,,,,,652,,,,,,,,,,,,,,,,,
"2323","32042",,,,11631.5,,,5527,89,,,106568,105,,,,12,,,,,,,,,843.5,,,
"2324","32043",,2,,,,,,,,,,,,,,,,,,,,,,,,,,
"2325","32044",20,,,205,,,,16.5,,,22.5,,,,,,,,,,10,,270,,,,,
"2326","32045",,,,246,,,,,,,10,,,,,,,,,,25,,,,35,,,
"2327","32046",,,,511,,,,,,,288,,,,,,,,,,,,1,,,,,
"2328","32047",361,,,147,,,,,,,10,,,,,,,,,,15,,,,,,,
"2329","32048",,,,608,,,,,,,30,,,,,24,,,,,43,,,,295,,,
"2330","32049",,,,14310,,,,6,,,1095,,,,,,,,,,,,,,,,,
"2331","32050",,,,395,,,520,,,,4515,123,,,,,,,,,,,3,,690,12,,
"2332","32051",,,,987,,,4850,,,,40931,,,,,,,,,,,,179,,120,,,
"2333","32052",,,,1060,,,600,,,4.5,2340,,,,,,,,,,,,,,,,,
"2334","32053",,,,755,,,,,,,7334,,,,,,,,,,,,,,,163,,
"2335","32054",,,,1501,,,,,,,3313,,,,,,,,,,,,2,,,838,,
"2336","32055",14,1,,1840,,,85,10,,,763,,,,,,,,,,29,,115.5,,13,,,
"2337","32056",,,,805,,,1202,,,,4850,,,,,50,,,,,,,6.56,,175,,,
"2338","32057",,,,854,,,42,,,,7165,,,,,,,,,,,,34.5,,45,128,,
"2339","32058",,,,100,,,,,,,,,,,,,,,,,,,,,,,,
